order_id;Date_and_time_of_unloading;Product_code;Amount;Sale_amount;Discount_amount;Profit;Percentage_markup;Discount_percentage
8780;06.05.2020 16:00:00;2160;2;248,13;451,87;-103,87;-29,51;64,55
8781;06.05.2020 16:00:00;2161;2;629,61;70,39;295,61;88,51;10,06
8782;06.05.2020 16:00:00;2163;3;1516,99;163,01;686,85;82,74;9,7
8783;06.05.2020 16:00:00;2164;1;190;50;62,56;49,09;20,83
8784;06.05.2020 16:00:00;2166;1;350;;165;89,19;
8785;06.05.2020 16:00:00;2168;1,5;1344,24;275,76;496,74;58,61;17,02
8786;08.05.2020 18:00:00;126;2;700;;342;95,53;
8787;08.05.2020 18:00:00;133;1;380;;192;102,13;
8788;08.05.2020 18:00:00;134;1;341,63;38,37;143,63;72,54;10,1
8789;08.05.2020 18:00:00;139;3;900;;504;127,27;
8790;08.05.2020 18:00:00;140;2;450;50;200;80;10
8791;08.05.2020 18:00:00;155;1;351,01;88,99;108,01;44,45;20,23
8792;08.05.2020 18:00:00;173;1;495;55;202;68,94;10
8793;08.05.2020 18:00:00;211;1;585;65;238,5;68,83;10
8794;08.05.2020 18:00:00;212;1;600;;253,5;73,16;
8795;08.05.2020 18:00:00;217;1;450;300;40,5;9,89;40
8796;08.05.2020 18:00:00;222;1;455;195;99,5;27,99;30
8797;08.05.2020 18:00:00;223;1;734,79;315,21;149,79;25,61;30,02
8798;08.05.2020 18:00:00;236;9;2870;280;1198,7;71,72;8,89
8799;08.05.2020 18:00:00;238;1;330;;155;88,57;
8800;08.05.2020 18:00:00;248;1;664,81;285,19;88,31;15,32;30,02
8801;08.05.2020 18:00:00;270;1;336;84;105;45,45;20
8802;08.05.2020 18:00:00;276;3;836,89;213,11;326,89;64,1;20,3
8803;08.05.2020 18:00:00;277;1;608,82;261,18;133,82;28,17;30,02
8804;08.05.2020 18:00:00;295;1;550;;242;78,57;
8805;08.05.2020 18:00:00;296;9;1530;90;685,71;81,22;5,56
8806;08.05.2020 18:00:00;298;11;1408,21;571,79;421,73;42,75;28,88
8807;08.05.2020 18:00:00;299;14;2258;262;1002,48;79,85;10,4
8808;08.05.2020 18:00:00;340;6,5;4100,83;579,17;1923,33;88,33;12,38
8809;08.05.2020 18:00:00;356;1;300;;223,5;292,16;
8810;08.05.2020 18:00:00;358;1;150;150;57,04;61,36;50
8811;08.05.2020 18:00:00;364;3;995;55;590;145,68;5,24
8812;08.05.2020 18:00:00;365;2;479,85;120,15;227,85;90,42;20,03
8813;08.05.2020 18:00:00;380;7;1857,77;242,23;807,77;76,93;11,53
8814;08.05.2020 18:00:00;381;2;569,71;30,29;363,71;176,56;5,05
8815;08.05.2020 18:00:00;385;1;350;150;66;23,24;30
8816;08.05.2020 18:00:00;398;1;524,8;95,2;181,8;53;15,35
8817;08.05.2020 18:00:00;457;2;700;;342;95,53;
8818;08.05.2020 18:00:00;466;2;475,59;184,41;155,59;48,62;27,94
8819;08.05.2020 18:00:00;519;5;837,75;162,25;837,75;;16,23
8820;08.05.2020 18:00:00;520;2;349,9;150,1;119,9;52,13;30,02
8821;08.05.2020 18:00:00;564;10;4025;775;2904;259,05;16,15
8822;08.05.2020 18:00:00;566;5;944;156;380,55;67,54;14,18
8823;08.05.2020 18:00:00;578;1,5;1231,01;88,99;638,51;107,77;6,74
8824;08.05.2020 18:00:00;591;9;1259,38;90,62;786,88;166,54;6,71
8825;08.05.2020 18:00:00;592;2;440;;214,62;95,23;
8826;08.05.2020 18:00:00;615;2;728,75;131,25;254,75;53,74;15,26
8827;08.05.2020 18:00:00;634;0,5;382,55;97,45;111,55;41,16;20,3
8828;08.05.2020 18:00:00;637;8;4603,82;196,18;2443,82;113,14;4,09
8829;08.05.2020 18:00:00;643;2;540;;246;83,67;
8830;08.05.2020 18:00:00;649;1;270;30;110;68,75;10
8831;08.05.2020 18:00:00;653;2;660;;364;122,97;
8832;08.05.2020 18:00:00;654;4,75;3719,81;80,19;2043,06;121,85;2,11
8833;08.05.2020 18:00:00;688;1;270;;135,48;100,71;
8834;08.05.2020 18:00:00;717;25;5531,85;718,15;5531,85;;11,49
8835;08.05.2020 18:00:00;789;1;280;70;280;;20
8836;08.05.2020 18:00:00;816;5;1258,97;491,03;423,97;50,77;28,06
8837;08.05.2020 18:00:00;859;3,5;1395,88;264,12;765,88;121,57;15,91
8838;08.05.2020 18:00:00;898;6;1644,72;455,28;1644,72;;21,68
8839;08.05.2020 18:00:00;899;2;664,82;35,18;664,82;;5,03
8840;08.05.2020 18:00:00;960;1;945;405;212;28,92;30
8841;08.05.2020 18:00:00;1019;5;3276,61;323,39;1701,61;108,04;8,98
8842;08.05.2020 18:00:00;1057;1;330;;174;111,54;
8843;08.05.2020 18:00:00;1107;1;200;200;-31;-13,42;50
8844;08.05.2020 18:00:00;1171;1;358,99;91,01;115,99;47,73;20,22
8845;08.05.2020 18:00:00;1215;1;630;70;256,5;68,67;10
8846;08.05.2020 18:00:00;1238;4;800;200;380;90,48;20
8847;08.05.2020 18:00:00;1250;1;189;81;54,77;40,8;30
8848;08.05.2020 18:00:00;1252;2;585;255;135;30;30,36
8849;08.05.2020 18:00:00;1270;2;495;165;155;45,59;25
8850;08.05.2020 18:00:00;1399;3;1500,2;349,8;372,2;33;18,91
8851;08.05.2020 18:00:00;1433;1;150;150;-6,67;-4,26;50
8852;08.05.2020 18:00:00;1472;1;240;60;90;60;20
8853;08.05.2020 18:00:00;1506;1;315;135;41;14,96;30
8854;08.05.2020 18:00:00;1520;1;585;65;228;63,87;10
8855;08.05.2020 18:00:00;1594;10;5176,09;823,91;2476,09;91,71;13,73
8856;08.05.2020 18:00:00;1611;1;400;;182;83,49;
8857;08.05.2020 18:00:00;1662;1;1124,13;125,87;574,13;104,39;10,07
8858;08.05.2020 18:00:00;1664;3,75;2939,16;60,84;1397,91;90,7;2,03
8859;08.05.2020 18:00:00;1674;1;839,76;360,24;164,76;24,41;30,02
8860;08.05.2020 18:00:00;1728;2;556,68;103,32;236,68;73,96;15,65
8861;08.05.2020 18:00:00;1730;1;350;;174;98,86;
8862;08.05.2020 18:00:00;1744;10,25;5326,11;413,89;2763,61;107,85;7,21
8863;08.05.2020 18:00:00;1778;1;244,93;105,07;67,93;38,38;30,02
8864;08.05.2020 18:00:00;1780;1;244,93;105,07;67,93;38,38;30,02
8865;08.05.2020 18:00:00;1783;1;244,93;105,07;67,93;38,38;30,02
8866;08.05.2020 18:00:00;1787;1;230,93;99,07;76,93;49,95;30,02
8867;08.05.2020 18:00:00;1790;2;1139;201;446;64,36;15
8868;08.05.2020 18:00:00;1791;2;840;360;90;12;30
8869;08.05.2020 18:00:00;1793;1;357,95;92,05;114,95;47,3;20,46
8870;08.05.2020 18:00:00;1795;1;1079,17;120,83;400,17;58,94;10,07
8871;08.05.2020 18:00:00;1823;10;1635,71;164,29;697,61;74,36;9,13
8872;08.05.2020 18:00:00;1830;1;210;210;-33;-13,58;50
8873;08.05.2020 18:00:00;1841;1;450;;198;78,57;
8874;08.05.2020 18:00:00;1885;1;320;80;115;56,1;20
8875;08.05.2020 18:00:00;1908;1;804,77;345,23;141,74;21,38;30,02
8876;08.05.2020 18:00:00;1910;1;524,85;225,15;95,4;22,21;30,02
8877;08.05.2020 18:00:00;1923;1;280;120;109,86;64,57;30
8878;08.05.2020 18:00:00;1952;1;594,83;255,17;116,83;24,44;30,02
8879;08.05.2020 18:00:00;1959;1;330;;195,75;145,81;
8880;08.05.2020 18:00:00;1974;1;266;114;75;39,27;30
8881;08.05.2020 18:00:00;1999;5;2139,93;660,07;1139,93;113,99;23,57
8882;08.05.2020 18:00:00;2001;2;359,94;240,06;79,94;28,55;40,01
8883;08.05.2020 18:00:00;2006;2;490;170;170;53,13;25,76
8884;08.05.2020 18:00:00;2016;4;702;18;343,28;95,7;2,5
8885;08.05.2020 18:00:00;2019;0,25;159,72;40,28;58,47;57,75;20,14
8886;08.05.2020 18:00:00;2020;8,25;7557,8;362,2;3267,8;76,17;4,57
8887;08.05.2020 18:00:00;2022;1;279,66;70,34;101,66;57,11;20,1
8888;08.05.2020 18:00:00;2030;3;2519,8;360,2;947,8;60,29;12,51
8889;08.05.2020 18:00:00;2032;4,25;4319,88;780,12;1451,13;50,58;15,3
8890;08.05.2020 18:00:00;2062;3;1050;270;321;44,03;20,45
8891;08.05.2020 18:00:00;2083;1;230;;-55;-19,3;
8892;08.05.2020 18:00:00;2094;1;300;;158,9;112,62;
8893;08.05.2020 18:00:00;2096;8,75;4157,35;742,65;1882,35;82,74;15,16
8894;08.05.2020 18:00:00;2098;3,75;1875,42;224,58;963,69;105,7;10,69
8895;08.05.2020 18:00:00;2099;2;700;;330;89,19;
8896;08.05.2020 18:00:00;2103;2;500;;500;;
8897;08.05.2020 18:00:00;2104;2;279,92;120,08;279,92;;30,02
8898;08.05.2020 18:00:00;2105;1;350;;350;;
8899;08.05.2020 18:00:00;2108;1;280;;145;107,41;
8900;08.05.2020 18:00:00;2113;1;200;;110;122,22;
8901;08.05.2020 18:00:00;2116;2,5;1000,89;199,11;440,39;78,57;16,59
8902;08.05.2020 18:00:00;2119;2,25;1096,42;73,58;601,42;121,5;6,29
8903;08.05.2020 18:00:00;2124;1;336;144;77,66;30,06;30
8904;08.05.2020 18:00:00;2132;1;301,92;78,08;151,92;101,28;20,55
8905;08.05.2020 18:00:00;2133;1;539;231;120,26;28,72;30
8906;08.05.2020 18:00:00;2135;2;699,8;300,2;146,04;26,37;30,02
8907;08.05.2020 18:00:00;2136;1;415,28;104,72;127,17;44,14;20,14
8908;08.05.2020 18:00:00;2138;8;5368,51;1031,49;2352,51;78;16,12
8909;08.05.2020 18:00:00;2139;12,5;10195,39;1804,61;5195,39;103,91;15,04
8910;08.05.2020 18:00:00;2146;4;1056;264;416;65;20
8911;08.05.2020 18:00:00;2151;1;230,93;99,07;60,93;35,84;30,02
8912;08.05.2020 18:00:00;2154;3;689,88;210,12;254,88;58,59;23,35
8913;08.05.2020 18:00:00;2159;5;1245,84;404,16;508,84;69,04;24,49
8914;08.05.2020 18:00:00;2162;1;245;105;69;39,2;30
8915;08.05.2020 18:00:00;2163;2,25;1157,5;102,5;534,91;85,92;8,13
8916;08.05.2020 18:00:00;2164;9;840;1320;-306,96;-26,76;61,11
8917;08.05.2020 18:00:00;2165;6;1451,34;528,66;401,34;38,22;26,7
8918;08.05.2020 18:00:00;2166;2;525;175;155;41,89;25
8919;08.05.2020 18:00:00;2167;1;315;135;79,24;33,61;30
8920;08.05.2020 18:00:00;2168;2,5;2057,23;642,77;644,73;45,64;23,81
8921;09.05.2020 16:00:00;126;1;350;;171;95,53;
8922;09.05.2020 16:00:00;131;1;239,61;60,39;93,61;64,12;20,13
8923;09.05.2020 16:00:00;137;1;376,62;43,38;145,62;63,04;10,33
8924;09.05.2020 16:00:00;139;3;808,94;91,06;412,94;104,28;10,12
8925;09.05.2020 16:00:00;142;1;280;;138;97,18;
8926;09.05.2020 16:00:00;179;1;2,82;347,18;-167,18;-98,34;99,19
8927;09.05.2020 16:00:00;212;1;389,36;260,64;42,86;12,37;40,1
8928;09.05.2020 16:00:00;217;2;1500;;681;83,15;
8929;09.05.2020 16:00:00;222;2;1170;130;459;64,56;10
8930;09.05.2020 16:00:00;236;7;2027,94;422,06;728,04;56,01;17,23
8931;09.05.2020 16:00:00;238;2;660;;310;88,57;
8932;09.05.2020 16:00:00;257;1;295;35;142;92,81;10,61
8933;09.05.2020 16:00:00;295;1;550;;242;78,57;
8934;09.05.2020 16:00:00;296;8;1160;;409,52;54,57;
8935;09.05.2020 16:00:00;298;8;1400;40;682,56;95,14;2,78
8936;09.05.2020 16:00:00;340;2,25;1570;50;816,25;108,29;3,09
8937;09.05.2020 16:00:00;364;4;1327,78;72,22;787,78;145,89;5,16
8938;09.05.2020 16:00:00;365;3;838,64;61,36;460,64;121,86;6,82
8939;09.05.2020 16:00:00;381;1;300;;197;191,26;
8940;09.05.2020 16:00:00;457;5;1750;;855;95,53;
8941;09.05.2020 16:00:00;474;2;628,84;71,16;253,6;67,58;10,17
8942;09.05.2020 16:00:00;476;1;270;30;111,88;70,76;10
8943;09.05.2020 16:00:00;481;1;300;;147,78;97,08;
8944;09.05.2020 16:00:00;489;1;252;28;70,28;38,67;10
8945;09.05.2020 16:00:00;519;9;1718,37;81,63;1718,37;;4,54
8946;09.05.2020 16:00:00;520;2;448,72;51,28;218,72;95,1;10,26
8947;09.05.2020 16:00:00;566;21;4480,54;139,46;2114,05;89,33;3,02
8948;09.05.2020 16:00:00;578;3,25;2677,62;182,38;1393,87;108,58;6,38
8949;09.05.2020 16:00:00;591;2;300;;195;185,71;
8950;09.05.2020 16:00:00;592;1;198;22;85,31;75,7;10
8951;09.05.2020 16:00:00;637;8,25;4918,6;31,4;2691,1;120,81;0,63
8952;09.05.2020 16:00:00;643;7;1840;30;811;78,81;1,6
8953;09.05.2020 16:00:00;653;2;626,41;33,59;330,41;111,63;5,09
8954;09.05.2020 16:00:00;654;11,5;8619,49;580,51;4559,99;112,33;6,31
8955;09.05.2020 16:00:00;688;1;243;27;108,48;80,64;10
8956;09.05.2020 16:00:00;717;19;4494,76;255,24;4494,76;;5,37
8957;09.05.2020 16:00:00;816;5;1573,75;176,25;738,75;88,47;10,07
8958;09.05.2020 16:00:00;852;2;512;128;192;60;20
8959;09.05.2020 16:00:00;899;8;2694,29;105,71;2694,29;;3,78
8960;09.05.2020 16:00:00;1019;6,5;4433;247;2385,5;116,51;5,28
8961;09.05.2020 16:00:00;1057;5;1379,12;270,88;599,12;76,81;16,42
8962;09.05.2020 16:00:00;1099;0,75;570;;330,1;137,6;
8963;09.05.2020 16:00:00;1136;1;250;;112,5;81,82;
8964;09.05.2020 16:00:00;1171;1;359,41;90,59;116,41;47,91;20,13
8965;09.05.2020 16:00:00;1238;13;3100;150;1735;127,11;4,62
8966;09.05.2020 16:00:00;1250;1;270;;135,77;101,15;
8967;09.05.2020 16:00:00;1267;1;300;;130;76,47;
8968;09.05.2020 16:00:00;1439;0,75;405;15;225;125;3,57
8969;09.05.2020 16:00:00;1449;82,76;40671,41;5674,19;20994,48;106,7;12,24
8970;09.05.2020 16:00:00;1555;3;808,88;91,12;358,88;79,75;10,12
8971;09.05.2020 16:00:00;1565;2;897,6;102,4;379,6;73,28;10,24
8972;09.05.2020 16:00:00;1594;14,25;8310;240;4462,5;115,98;2,81
8973;09.05.2020 16:00:00;1628;1;530;;228,95;76,05;
8974;09.05.2020 16:00:00;1664;3,25;2600;;1264,25;94,65;
8975;09.05.2020 16:00:00;1730;2;630;70;278;78,98;10
8976;09.05.2020 16:00:00;1809;4;1140;60;548;92,57;5
8977;09.05.2020 16:00:00;1823;11;1940;40;908,09;88;2,02
8978;09.05.2020 16:00:00;1863;2;383,37;256,63;119,37;45,22;40,1
8979;09.05.2020 16:00:00;1885;1;320;80;115;56,1;20
8980;09.05.2020 16:00:00;1901;5;1235;115;560;82,96;8,52
8981;09.05.2020 16:00:00;1906;1;278,24;31,76;120,24;76,1;10,25
8982;09.05.2020 16:00:00;1917;2;525;175;186;54,87;25
8983;09.05.2020 16:00:00;1921;3;1140;;582,03;104,31;
8984;09.05.2020 16:00:00;1959;2;590;70;321,5;119,74;10,61
8985;09.05.2020 16:00:00;2002;3;810,16;29,84;450,16;125,04;3,55
8986;09.05.2020 16:00:00;2005;1;260;;150;136,36;
8987;09.05.2020 16:00:00;2006;5;750;;-50;-6,25;
8988;09.05.2020 16:00:00;2016;9;1384,29;95,71;577,17;71,51;6,47
8989;09.05.2020 16:00:00;2020;1,25;1125;75;475;73,08;6,25
8990;09.05.2020 16:00:00;2022;2;593,62;106,38;237,62;66,75;15,2
8991;09.05.2020 16:00:00;2024;1;330;;174;111,54;
8992;09.05.2020 16:00:00;2030;1,5;1415;25;629;80,03;1,74
8993;09.05.2020 16:00:00;2032;2,75;3300;;1443,75;77,78;
8994;09.05.2020 16:00:00;2058;1;351,43;88,57;109,43;45,22;20,13
8995;09.05.2020 16:00:00;2082;2;478,1;121,9;-151,9;-24,11;20,32
8996;09.05.2020 16:00:00;2094;3;840;60;416,7;98,44;6,67
8997;09.05.2020 16:00:00;2100;1;280;;140;100;
8998;09.05.2020 16:00:00;2104;6;1098,39;101,61;1098,39;;8,47
8999;09.05.2020 16:00:00;2108;6;1592;88;782;96,54;5,24
9000;09.05.2020 16:00:00;2114;1;195;25;95;95;11,36
9001;09.05.2020 16:00:00;2135;2;798,7;201,3;244,94;44,23;20,13
9002;09.05.2020 16:00:00;2136;1;520;;231,89;80,49;
9003;09.05.2020 16:00:00;2137;1;350;;175,85;100,98;
9004;09.05.2020 16:00:00;2138;0,25;160;40;65,75;69,76;20
9005;09.05.2020 16:00:00;2139;1,5;1292;148;692;115,33;10,28
9006;09.05.2020 16:00:00;2146;4;1250;70;610;95,31;5,3
9007;09.05.2020 16:00:00;2153;3;788;202;293;59,19;20,4
9008;09.05.2020 16:00:00;2159;4;758,57;561,43;130,57;20,79;42,53
9009;09.05.2020 16:00:00;2160;1;279,08;70,92;103,08;58,57;20,26
9010;09.05.2020 16:00:00;2161;3;944,55;105,45;443,55;88,53;10,04
9011;09.05.2020 16:00:00;2164;5;1052,25;147,75;415,05;65,14;12,31
9012;09.05.2020 16:00:00;2165;4;1155,16;134,84;455,16;65,02;10,45
9013;09.05.2020 16:00:00;2166;2;522,83;177,17;152,83;41,31;25,31
9014;09.05.2020 16:00:00;2168;0,75;729;81;305,25;72,04;10
9015;09.05.2020 16:00:00;2173;3;822,06;167,94;342,06;71,26;16,96
9016;09.05.2020 16:00:00;2174;1;300;;160;114,29;
9017;09.05.2020 16:00:00;2176;3;2240;160;1040,99;86,82;6,67
9018;09.05.2020 16:00:00;2179;2;489,65;210,35;195,89;66,68;30,05
9019;09.05.2020 16:00:00;2184;2;531,03;228,97;153,03;40,48;30,13
9020;10.05.2020 15:00:00;142;3;840;;414;97,18;
9021;10.05.2020 15:00:00;216;1;205;25;97;89,81;10,87
9022;10.05.2020 15:00:00;219;1;455;195;108,5;31,31;30
9023;10.05.2020 15:00:00;222;3;1688,35;261,65;621,85;58,31;13,42
9024;10.05.2020 15:00:00;276;1;350;;180;105,88;
9025;10.05.2020 15:00:00;296;2;360;;172,38;91,88;
9026;10.05.2020 15:00:00;340;2,75;1900;80;978,75;106,24;4,04
9027;10.05.2020 15:00:00;365;1;300;;174;138,1;
9028;10.05.2020 15:00:00;519;4;750;50;750;;6,25
9029;10.05.2020 15:00:00;520;1;250;;135;117,39;
9030;10.05.2020 15:00:00;530;1;205;25;97;89,81;10,87
9031;10.05.2020 15:00:00;566;5;1100;;536,55;95,23;
9032;10.05.2020 15:00:00;578;2;1760;;970;122,78;
9033;10.05.2020 15:00:00;637;8,25;4279,48;670,52;2051,98;92,12;13,55
9034;10.05.2020 15:00:00;643;3;725;85;284;64,4;10,49
9035;10.05.2020 15:00:00;654;8,1;6410;70;3550,7;124,18;1,08
9036;10.05.2020 15:00:00;687;3;600;;320,34;114,55;
9037;10.05.2020 15:00:00;839;1;220;;76;52,78;
9038;10.05.2020 15:00:00;965;1;198,11;51,89;83,11;72,27;20,76
9039;10.05.2020 15:00:00;1267;1;300;;130;76,47;
9040;10.05.2020 15:00:00;1439;3;1316;124;596;82,78;8,61
9041;10.05.2020 15:00:00;1449;43;22016,58;2063,42;11842,35;116,4;8,57
9042;10.05.2020 15:00:00;1594;4,5;2427,95;272,05;1212,95;99,83;10,08
9043;10.05.2020 15:00:00;1664;1,9;1500;20;719,1;92,09;1,32
9044;10.05.2020 15:00:00;1728;3;785;205;305;63,54;20,71
9045;10.05.2020 15:00:00;1823;13;2284;56;1064,47;87,29;2,39
9046;10.05.2020 15:00:00;2002;2;530;30;290;120,83;5,36
9047;10.05.2020 15:00:00;2004;1;250;30;130;108,33;10,71
9048;10.05.2020 15:00:00;2006;1;330;;170;106,25;
9049;10.05.2020 15:00:00;2016;3;540;;270,96;100,71;
9050;10.05.2020 15:00:00;2019;1,75;1300;100;591,25;83,42;7,14
9051;10.05.2020 15:00:00;2020;0,75;720;;330;84,62;
9052;10.05.2020 15:00:00;2022;2;558,82;141,18;202,82;56,97;20,17
9053;10.05.2020 15:00:00;2032;0,75;885;15;378,75;74,81;1,67
9054;10.05.2020 15:00:00;2094;3;900;;476,7;112,62;
9055;10.05.2020 15:00:00;2100;1;280;;140;100;
9056;10.05.2020 15:00:00;2139;1,5;1391,29;48,71;791,29;131,88;3,38
9057;10.05.2020 15:00:00;2146;1;295;35;135;84,38;10,61
9058;10.05.2020 15:00:00;2168;0,75;780;30;356,25;84,07;3,7
9059;10.05.2020 15:00:00;2176;1;760;40;360,33;90,16;5
9060;10.05.2020 15:00:00;2178;1;210;140;41,52;24,64;40
9061;10.05.2020 15:00:00;2179;1;279,42;70,58;132,54;90,24;20,17
9062;10.05.2020 15:00:00;2183;1;270;180;35;14,89;40
9063;11.05.2020 18:00:00;129;3;1015;35;478;89,01;3,33
9064;11.05.2020 18:00:00;179;1;314,38;35,62;144,38;84,93;10,18
9065;11.05.2020 18:00:00;217;1;750;;340,5;83,15;
9066;11.05.2020 18:00:00;220;1;700;;434,5;163,65;
9067;11.05.2020 18:00:00;238;2;592,06;67,94;242,06;69,16;10,29
9068;11.05.2020 18:00:00;296;2;341,47;18,53;153,85;82;5,15
9069;11.05.2020 18:00:00;299;5;841,47;58,53;393,07;87,66;6,5
9070;11.05.2020 18:00:00;340;0,75;483,57;56,43;232,32;92,47;10,45
9071;11.05.2020 18:00:00;365;1;300;;174;138,1;
9072;11.05.2020 18:00:00;381;1;300;;197;191,26;
9073;11.05.2020 18:00:00;519;4;678,9;121,1;678,9;;15,14
9074;11.05.2020 18:00:00;520;1;250;;135;117,39;
9075;11.05.2020 18:00:00;566;1;175;45;62,31;55,29;20,45
9076;11.05.2020 18:00:00;578;0,75;565;95;268,75;90,72;14,39
9077;11.05.2020 18:00:00;591;2;255;45;150;142,86;15
9078;11.05.2020 18:00:00;637;1,25;735;15;397,5;117,78;2
9079;11.05.2020 18:00:00;643;1;215;55;68;46,26;20,37
9080;11.05.2020 18:00:00;654;4;3009,08;190,92;1597,08;113,11;5,97
9081;11.05.2020 18:00:00;717;2;448,28;51,72;448,28;;10,34
9082;11.05.2020 18:00:00;816;1;280;70;113;67,66;20
9083;11.05.2020 18:00:00;827;1;400;100;126,97;46,5;20
9084;11.05.2020 18:00:00;852;1;287,43;32,57;127,43;79,64;10,18
9085;11.05.2020 18:00:00;1057;1;263,23;66,77;107,23;68,74;20,23
9086;11.05.2020 18:00:00;1077;1;270;70;100;58,82;20,59
9087;11.05.2020 18:00:00;1238;1;174,65;75,35;69,65;66,33;30,14
9088;11.05.2020 18:00:00;1439;1;440;40;200;83,33;8,33
9089;11.05.2020 18:00:00;1449;9,75;4674,8;785,2;2367,85;102,64;14,38
9090;11.05.2020 18:00:00;1555;1;269,47;30,53;119,47;79,65;10,18
9091;11.05.2020 18:00:00;1594;1,5;885;15;480;118,52;1,67
9092;11.05.2020 18:00:00;2020;0,25;191,43;48,57;61,43;47,25;20,24
9093;11.05.2020 18:00:00;2082;1;269,47;30,53;-45,53;-14,45;10,18
9094;11.05.2020 18:00:00;2084;0,33;265;32;115,45;77,2;10,77
9095;11.05.2020 18:00:00;2101;2;592,83;67,17;252,83;74,36;10,18
9096;11.05.2020 18:00:00;2113;1;200;;110;122,22;
9097;11.05.2020 18:00:00;2139;0,5;381,45;98,55;181,45;90,73;20,53
9098;11.05.2020 18:00:00;2159;2;591,72;68,28;277,72;88,45;10,35
9099;11.05.2020 18:00:00;2164;2;450;50;195,12;76,55;10
9100;11.05.2020 18:00:00;2173;1;296,42;33,58;136,42;85,26;10,18
9101;11.05.2020 18:00:00;2176;0,75;500;100;200,24;66,8;16,67
9102;11.05.2020 18:00:00;2179;1;280;70;133,12;90,63;20
9103;11.05.2020 18:00:00;2180;1;382,89;97,11;130,17;51,51;20,23
9104;12.05.2020 19:00:00;126;1;332,5;17,5;153,5;85,75;5
9105;12.05.2020 19:00:00;128;1;331,58;18,42;152,58;85,24;5,26
9106;12.05.2020 19:00:00;129;5;1677,7;72,3;782,7;87,45;4,13
9107;12.05.2020 19:00:00;130;1;300;;159;112,77;
9108;12.05.2020 19:00:00;142;3;840;;414;97,18;
9109;12.05.2020 19:00:00;216;1;230;;122;112,96;
9110;12.05.2020 19:00:00;222;1;650;;294,5;82,84;
9111;12.05.2020 19:00:00;236;16;4799,84;800,16;1828,64;61,55;14,29
9112;12.05.2020 19:00:00;276;2;557,14;142,86;217,14;63,86;20,41
9113;12.05.2020 19:00:00;296;7;1121,32;138,68;464,65;70,76;11,01
9114;12.05.2020 19:00:00;298;7;1221,32;38,68;593,56;94,55;3,07
9115;12.05.2020 19:00:00;299;8;1420;20;702,56;97,93;1,39
9116;12.05.2020 19:00:00;340;8,25;5546,28;393,72;2782,53;100,68;6,63
9117;12.05.2020 19:00:00;356;1;300;;223,5;292,16;
9118;12.05.2020 19:00:00;358;1;300;;207,04;222,72;
9119;12.05.2020 19:00:00;364;2;350;350;80;29,63;50
9120;12.05.2020 19:00:00;365;1;240;60;114;90,48;20
9121;12.05.2020 19:00:00;381;1;300;;197;191,26;
9122;12.05.2020 19:00:00;398;1;620;;277;80,76;
9123;12.05.2020 19:00:00;476;1;300;;141,88;89,73;
9124;12.05.2020 19:00:00;481;7;1918,66;181,34;853,12;80,06;8,64
9125;12.05.2020 19:00:00;482;8;2727,32;72,68;1500,12;122,24;2,6
9126;12.05.2020 19:00:00;483;1;630;70;261,84;71,12;10
9127;12.05.2020 19:00:00;490;4,25;3011,31;218,69;1687,35;127,45;6,77
9128;12.05.2020 19:00:00;519;9;1697,35;102,65;1697,35;;5,7
9129;12.05.2020 19:00:00;566;9;1884,73;95,27;870,52;85,83;4,81
9130;12.05.2020 19:00:00;578;3,5;2916,21;163,79;1533,71;110,94;5,32
9131;12.05.2020 19:00:00;615;1;385;45;148;62,45;10,47
9132;12.05.2020 19:00:00;634;0,25;240;;104,5;77,12;
9133;12.05.2020 19:00:00;637;13,5;6235,91;1864,09;2590,91;71,08;23,01
9134;12.05.2020 19:00:00;643;1;270;;123;83,67;
9135;12.05.2020 19:00:00;651;6,75;5045,63;894,37;2548,13;102,03;15,06
9136;12.05.2020 19:00:00;653;1;330;;182;122,97;
9137;12.05.2020 19:00:00;654;4,75;2766,5;1033,5;1089,75;64,99;27,2
9138;12.05.2020 19:00:00;683;1;570;;255;80,95;
9139;12.05.2020 19:00:00;688;1;270;;135,48;100,71;
9140;12.05.2020 19:00:00;717;6;1425;75;1425;;5
9141;12.05.2020 19:00:00;816;1;245;105;78;46,71;30
9142;12.05.2020 19:00:00;827;1;500;;247,28;97,85;
9143;12.05.2020 19:00:00;852;1;255,61;64,39;95,61;59,76;20,12
9144;12.05.2020 19:00:00;859;3,5;1641,67;38,33;1011,67;160,58;2,28
9145;12.05.2020 19:00:00;899;5;1296,47;453,53;1296,47;;25,92
9146;12.05.2020 19:00:00;1021;2;660;;314;90,75;
9147;12.05.2020 19:00:00;1030;1;200;;102;104,08;
9148;12.05.2020 19:00:00;1057;1;330;;174;111,54;
9149;12.05.2020 19:00:00;1099;1,5;1019,85;120,15;540,04;112,55;10,54
9150;12.05.2020 19:00:00;1136;1;224,64;25,36;87,14;63,37;10,14
9151;12.05.2020 19:00:00;1238;1;250;;145;138,1;
9152;12.05.2020 19:00:00;1254;1;332,5;17,5;164,5;97,92;5
9153;12.05.2020 19:00:00;1439;2;883,33;76,67;403,33;84,03;7,99
9154;12.05.2020 19:00:00;1444;2;660;;344;108,86;
9155;12.05.2020 19:00:00;1449;35,75;18692,65;1327,35;10233,84;120,98;6,63
9156;12.05.2020 19:00:00;1460;1;280;70;95;51,35;20
